customer_id,customer_type,method,rank,product_id,product_name,producer_id,score,score_components,based_on_product_ids,reason_codes,reason_text
C000027,community_group,co_occurrence_discovery,3,P000125,Bristol Orchard Apple Juice,PR000008,0.918035,"{'cooccurrence': 0.76, 'seasonality': 0.08, 'segment_popularity': 0.078035, 'diversity_adjustment': 0.0}",P000120|P000102|P000134,commonly_bought_together|similar_basket_pattern|new_to_customer|seasonally_available|popular_with_similar_customers,"Recommended because it is commonly bought with products this customer purchased, found in similar baskets, not previously purchased by this customer, currently in season, popular with similar customers."
C000028,family,co_occurrence_discovery,1,P000084,Heritage Rainbow Carrots,PR000003,0.928,"{'cooccurrence': 0.82, 'seasonality': 0.08, 'segment_popularity': 0.028, 'diversity_adjustment': 0.0}",P000132|P000125|P000091,commonly_bought_together|similar_basket_pattern|new_to_customer|seasonally_available|popular_with_similar_customers,"Recommended because it is commonly bought with products this customer purchased, found in similar baskets, not previously purchased by this customer, currently in season, popular with similar customers."
C000028,family,co_occurrence_discovery,2,P000103,Soft Goat Cheese,PR000010,0.921455,"{'cooccurrence': 0.745455, 'seasonality': 0.08, 'segment_popularity': 0.096, 'diversity_adjustment': 0.0}",P000125|P000132|P000091,commonly_bought_together|similar_basket_pattern|new_to_customer|seasonally_available|popular_with_similar_customers,"Recommended because it is commonly bought with products this customer purchased, found in similar baskets, not previously purchased by this customer, currently in season, popular with similar customers."
C000028,family,co_occurrence_discovery,3,P000133,Buttermilk,PR000004,0.913455,"{'cooccurrence': 0.745455, 'seasonality': 0.08, 'segment_popularity': 0.088, 'diversity_adjustment': 0.0}",P000091|P000125|P000132,commonly_bought_together|similar_basket_pattern|new_to_customer|seasonally_available|popular_with_similar_customers,"Recommended because it is commonly bought with products this customer purchased, found in similar baskets, not previously purchased by this customer, currently in season, popular with similar customers."
C000030,community_group,co_occurrence_discovery,1,P000132,Leek and Onion Box,PR000003,0.808085,"{'cooccurrence': 0.628085, 'seasonality': 0.08, 'segment_popularity': 0.1, 'diversity_adjustment': 0.0}",P000084|P000100|P000113,commonly_bought_together|similar_basket_pattern|new_to_customer|seasonally_available|popular_with_similar_customers,"Recommended because it is commonly bought with products this customer purchased, found in similar baskets, not previously purchased by this customer, currently in season, popular with similar customers."
C000030,community_group,co_occurrence_discovery,2,P000102,Curly Green Kale,PR000009,0.758741,"{'cooccurrence': 0.593191, 'seasonality': 0.08, 'segment_popularity': 0.085549, 'diversity_adjustment': 0.0}",P000120|P000084|P000113,commonly_bought_together|similar_basket_pattern|new_to_customer|seasonally_available|popular_with_similar_customers,"Recommended because it is commonly bought with products this customer purchased, found in similar baskets, not previously purchased by this customer, currently in season, popular with similar customers."
C000030,community_group,co_occurrence_discovery,3,P000097,Aged Farmhouse Cheddar,PR000004,0.694367,"{'cooccurrence': 0.558298, 'seasonality': 0.08, 'segment_popularity': 0.056069, 'diversity_adjustment': 0.0}",P000096|P000120|P000113,commonly_bought_together|similar_basket_pattern|new_to_customer|seasonally_available|popular_with_similar_customers,"Recommended because it is commonly bought with products this customer purchased, found in similar baskets, not previously purchased by this customer, currently in season, popular with similar customers."
C000031,restaurant,co_occurrence_discovery,1,P000119,Blackcurrant Punnets,PR000002,0.93,"{'cooccurrence': 0.82, 'seasonality': 0.08, 'segment_popularity': 0.03, 'diversity_adjustment': 0.0}",P000096|P000134|P000109,commonly_bought_together|similar_basket_pattern|new_to_customer|seasonally_available|popular_with_similar_customers,"Recommended because it is commonly bought with products this customer purchased, found in similar baskets, not previously purchased by this customer, currently in season, popular with similar customers."
C000031,restaurant,co_occurrence_discovery,2,P000097,Aged Farmhouse Cheddar,PR000004,0.928352,"{'cooccurrence': 0.756923, 'seasonality': 0.08, 'segment_popularity': 0.091429, 'diversity_adjustment': 0.0}",P000096|P000109|P000094,commonly_bought_together|similar_basket_pattern|new_to_customer|seasonally_available|popular_with_similar_customers,"Recommended because it is commonly bought with products this customer purchased, found in similar baskets, not previously purchased by this customer, currently in season, popular with similar customers."
C000031,restaurant,co_occurrence_discovery,3,P000125,Bristol Orchard Apple Juice,PR000008,0.86478,"{'cooccurrence': 0.756923, 'seasonality': 0.08, 'segment_popularity': 0.027857, 'diversity_adjustment': 0.0}",P000109|P000134|P000094,commonly_bought_together|similar_basket_pattern|new_to_customer|seasonally_available|popular_with_similar_customers,"Recommended because it is commonly bought with products this customer purchased, found in similar baskets, not previously purchased by this customer, currently in season, popular with similar customers."
C000032,community_group,co_occurrence_discovery,1,P000096,New Season Potatoes,PR000003,0.959146,"{'cooccurrence': 0.784348, 'seasonality': 0.08, 'segment_popularity': 0.094798, 'diversity_adjustment': 0.0}",P000119|P000101|P000127,commonly_bought_together|similar_basket_pattern|new_to_customer|seasonally_available|popular_with_similar_customers,"Recommended because it is commonly bought with products this customer purchased, found in similar baskets, not previously purchased by this customer, currently in season, popular with similar customers."
C000032,community_group,co_occurrence_discovery,2,P000097,Aged Farmhouse Cheddar,PR000004,0.956069,"{'cooccurrence': 0.82, 'seasonality': 0.08, 'segment_popularity': 0.056069, 'diversity_adjustment': 0.0}",P000126|P000120|P000137,commonly_bought_together|similar_basket_pattern|new_to_customer|seasonally_available|popular_with_similar_customers,"Recommended because it is commonly bought with products this customer purchased, found in similar baskets, not previously purchased by this customer, currently in season, popular with similar customers."
C000032,community_group,co_occurrence_discovery,3,P000102,Curly Green Kale,PR000009,0.825114,"{'cooccurrence': 0.659565, 'seasonality': 0.08, 'segment_popularity': 0.085549, 'diversity_adjustment': 0.0}",P000120|P000092|P000132,commonly_bought_together|similar_basket_pattern|new_to_customer|seasonally_available|popular_with_similar_customers,"Recommended because it is commonly bought with products this customer purchased, found in similar baskets, not previously purchased by this customer, currently in season, popular with similar customers."
C000033,young_professional,co_occurrence_discovery,1,P000096,New Season Potatoes,PR000003,0.948276,"{'cooccurrence': 0.82, 'seasonality': 0.08, 'segment_popularity': 0.048276, 'diversity_adjustment': 0.0}",P000119|P000101|P000084,commonly_bought_together|similar_basket_pattern|new_to_customer|seasonally_available|popular_with_similar_customers,"Recommended because it is commonly bought with products this customer purchased, found in similar baskets, not previously purchased by this customer, currently in season, popular with similar customers."
C000033,young_professional,co_occurrence_discovery,2,P000127,Smoked Farmhouse Cheese,PR000010,0.895824,"{'cooccurrence': 0.774444, 'seasonality': 0.08, 'segment_popularity': 0.041379, 'diversity_adjustment': 0.0}",P000092|P000119|P000091,commonly_bought_together|similar_basket_pattern|new_to_customer|seasonally_available|popular_with_similar_customers,"Recommended because it is commonly bought with products this customer purchased, found in similar baskets, not previously purchased by this customer, currently in season, popular with similar customers."
C000033,young_professional,co_occurrence_discovery,3,P000133,Buttermilk,PR000004,0.813295,"{'cooccurrence': 0.637778, 'seasonality': 0.08, 'segment_popularity': 0.065517, 'diversity_adjustment': 0.03}",P000091|P000092|P000101,commonly_bought_together|similar_basket_pattern|new_to_customer|seasonally_available|popular_with_similar_customers|producer_diversity_applied,"Recommended because it is commonly bought with products this customer purchased, found in similar baskets, not previously purchased by this customer, currently in season, popular with similar customers, selected to improve producer diversity."
C000034,family,co_occurrence_discovery,1,P000097,Aged Farmhouse Cheddar,PR000004,0.863897,"{'cooccurrence': 0.735897, 'seasonality': 0.08, 'segment_popularity': 0.048, 'diversity_adjustment': 0.0}",P000096|P000140|P000109,commonly_bought_together|similar_basket_pattern|new_to_customer|seasonally_available|popular_with_similar_customers,"Recommended because it is commonly bought with products this customer purchased, found in similar baskets, not previously purchased by this customer, currently in season, popular with similar customers."
C000034,family,co_occurrence_discovery,2,P000092,Seeded Wholemeal Rolls,PR000011,0.851897,"{'cooccurrence': 0.735897, 'seasonality': 0.08, 'segment_popularity': 0.036, 'diversity_adjustment': 0.0}",P000109|P000115|P000133,commonly_bought_together|similar_basket_pattern|new_to_customer|seasonally_available|popular_with_similar_customers,"Recommended because it is commonly bought with products this customer purchased, found in similar baskets, not previously purchased by this customer, currently in season, popular with similar customers."
C000034,family,co_occurrence_discovery,3,P000120,Golden Beetroot,PR000003,0.844821,"{'cooccurrence': 0.672821, 'seasonality': 0.08, 'segment_popularity': 0.092, 'diversity_adjustment': 0.0}",P000125|P000089|P000101,commonly_bought_together|similar_basket_pattern|new_to_customer|seasonally_available|popular_with_similar_customers,"Recommended because it is commonly bought with products this customer purchased, found in similar baskets, not previously purchased by this customer, currently in season, popular with similar customers."
